index,transition_id,company_symbol,buyer_broker,seller_broker,quantity,rate,amount,date
0,2021011903029492,ALBSL,21,47,10,1324.0,13240.0,2021-01-19
1,2021011903029440,BBC,52,39,55,3265.0,179575.0,2021-01-19
2,2021011903029439,BBC,52,45,26,3265.0,84890.0,2021-01-19
3,2021011903029278,BBC,42,45,30,3265.0,97950.0,2021-01-19
4,2021011903029477,BFC,59,34,300,161.0,48300.0,2021-01-19
5,2021011903029463,BFC,59,29,200,161.0,32200.0,2021-01-19
6,2021011903029462,BFC,43,29,300,161.0,48300.0,2021-01-19
7,2021011903029281,BFC,59,52,54,164.0,8856.0,2021-01-19
8,2021011903029250,BFC,37,47,500,164.0,82000.0,2021-01-19
9,2021011903029249,BFC,37,52,50,164.0,8200.0,2021-01-19
10,2021011903029248,BFC,37,36,500,161.0,80500.0,2021-01-19
11,2021011903029247,BFC,37,46,200,160.0,32000.0,2021-01-19
12,2021011903029246,BFC,37,22,100,158.0,15800.0,2021-01-19
13,2021011903029304,CBBL,22,48,100,1370.0,137000.0,2021-01-19
14,2021011903029434,CIT,35,43,10,3460.0,34600.0,2021-01-19
15,2021011903029253,CIT,34,58,10,3454.0,34540.0,2021-01-19
16,2021011903029252,CIT,21,58,50,3454.0,172700.0,2021-01-19
17,2021011903029490,CLBSL,57,49,40,1035.0,41400.0,2021-01-19
18,2021011903029489,CLBSL,34,49,15,1038.0,15570.0,2021-01-19
19,2021011903029488,CLBSL,8,49,200,1040.0,208000.0,2021-01-19
20,2021011903029487,CLBSL,42,49,100,1040.0,104000.0,2021-01-19
21,2021011903029486,CLBSL,16,49,145,1040.0,150800.0,2021-01-19
22,2021011903029240,CLBSL,16,57,355,1040.0,369200.0,2021-01-19
23,2021011903029225,CLBSL,58,57,65,1040.0,67600.0,2021-01-19
24,2021011903029167,CLBSL,57,57,80,1040.0,83200.0,2021-01-19
25,2021011903029084,CLBSL,34,58,35,1038.0,36330.0,2021-01-19
26,2021011903029158,CMF2,43,42,100,10.33,1033.0,2021-01-19
27,2021011903029336,DDBL,46,35,140,1665.0,233100.0,2021-01-19
28,2021011903029237,DDBL,58,35,50,1665.0,83250.0,2021-01-19
29,2021011903029228,DDBL,34,35,10,1665.0,16650.0,2021-01-19
30,2021011903029189,DDBL,57,35,52,1665.0,86580.0,2021-01-19
31,2021011903029176,DDBL,22,35,10,1665.0,16650.0,2021-01-19
32,2021011903029090,DDBL,37,35,100,1665.0,166500.0,2021-01-19
33,2021011903029089,DDBL,42,35,200,1665.0,333000.0,2021-01-19
34,2021011903029088,DDBL,52,29,50,1665.0,83250.0,2021-01-19
35,2021011903029087,DDBL,58,29,50,1665.0,83250.0,2021-01-19
36,2021011903029437,EDBL,6,56,300,397.0,119100.0,2021-01-19
37,2021011903029414,FMDBL,34,41,10,682.0,6820.0,2021-01-19
38,2021011903029285,FMDBL,34,41,65,682.0,44330.0,2021-01-19
39,2021011903029192,FMDBL,17,57,50,684.0,34200.0,2021-01-19
40,2021011903029236,FOWAD,7,28,10,2520.0,25200.0,2021-01-19
41,2021011903029498,GBBL,58,21,10,360.0,3600.0,2021-01-19
42,2021011903029409,GBBL,4,7,"4,732",355.0,1679860.0,2021-01-19
43,2021011903029408,GBBL,7,7,200,355.0,71000.0,2021-01-19
44,2021011903029407,GBBL,5,7,500,355.0,177500.0,2021-01-19
45,2021011903029406,GBBL,40,7,100,355.0,35500.0,2021-01-19
46,2021011903029405,GBBL,33,7,30,355.0,10650.0,2021-01-19
47,2021011903029386,GBBL,49,7,500,359.0,179500.0,2021-01-19
48,2021011903029373,GBBL,49,53,500,359.0,179500.0,2021-01-19
49,2021011903029326,GBBL,57,32,500,358.0,179000.0,2021-01-19
50,2021011903029097,GBBL,58,32,100,358.0,35800.0,2021-01-19
51,2021011903029392,GBBL,51,7,50,356.0,17800.0,2021-01-19
52,2021011903029391,GBBL,16,7,"1,828",356.0,650768.0,2021-01-19
53,2021011903029390,GBBL,57,7,300,357.0,107100.0,2021-01-19
54,2021011903029389,GBBL,58,7,100,357.0,35700.0,2021-01-19
55,2021011903029388,GBBL,26,7,500,357.0,178500.0,2021-01-19
56,2021011903029387,GBBL,49,7,100,357.0,35700.0,2021-01-19
57,2021011903029398,GBBL,1,7,100,355.0,35500.0,2021-01-19
58,2021011903029397,GBBL,41,7,70,355.0,24850.0,2021-01-19
59,2021011903029396,GBBL,14,7,400,356.0,142400.0,2021-01-19
60,2021011903029395,GBBL,38,7,300,356.0,106800.0,2021-01-19
61,2021011903029394,GBBL,25,7,30,356.0,10680.0,2021-01-19
62,2021011903029393,GBBL,42,7,285,356.0,101460.0,2021-01-19
63,2021011903029404,GBBL,46,7,200,355.0,71000.0,2021-01-19
64,2021011903029403,GBBL,45,7,75,355.0,26625.0,2021-01-19
65,2021011903029402,GBBL,49,7,100,355.0,35500.0,2021-01-19
66,2021011903029401,GBBL,16,7,300,355.0,106500.0,2021-01-19
67,2021011903029400,GBBL,1,7,200,355.0,71000.0,2021-01-19
68,2021011903029399,GBBL,48,7,500,355.0,177500.0,2021-01-19
69,2021011903029442,GBLBS,17,57,24,675.0,16200.0,2021-01-19
70,2021011903029441,GBLBS,17,28,26,675.0,17550.0,2021-01-19
71,2021011903029272,GBLBS,13,56,760,672.0,510720.0,2021-01-19
72,2021011903029086,GBLBS,40,56,300,674.0,202200.0,2021-01-19
73,2021011903029262,GFCL,42,21,300,240.0,72000.0,2021-01-19
74,2021011903029100,GILB,46,26,77,1570.0,120890.0,2021-01-19
75,2021011903029099,GILB,46,50,23,1570.0,36110.0,2021-01-19
76,2021011903029456,GIMES1,21,3,"10,000",12.92,129200.0,2021-01-19
77,2021011903029455,GLBSL,33,14,"1,000",1084.0,1084000.0,2021-01-19
78,2021011903029454,GLBSL,14,14,100,1084.0,108400.0,2021-01-19
79,2021011903029453,GLBSL,57,14,50,1085.0,54250.0,2021-01-19
80,2021011903029452,GLBSL,50,14,100,1085.0,108500.0,2021-01-19
81,2021011903029451,GLBSL,48,14,10,1085.0,10850.0,2021-01-19
82,2021011903029450,GLBSL,48,14,10,1085.0,10850.0,2021-01-19
83,2021011903029449,GLBSL,48,14,10,1085.0,10850.0,2021-01-19
84,2021011903029448,GLBSL,32,14,10,1088.0,10880.0,2021-01-19
85,2021011903029436,GLBSL,32,17,10,1088.0,10880.0,2021-01-19
86,2021011903029193,GLBSL,21,49,30,1095.0,32850.0,2021-01-19
87,2021011903029523,GLICL,26,47,50,677.0,33850.0,2021-01-19
88,2021011903029287,GLICL,58,56,10,678.0,6780.0,2021-01-19
89,2021011903029241,GLICL,10,25,114,679.0,77406.0,2021-01-19
90,2021011903029083,GLICL,52,44,25,678.0,16950.0,2021-01-19
91,2021011903029082,GLICL,52,38,105,678.0,71190.0,2021-01-19
92,2021011903029289,GMFIL,45,49,50,212.0,10600.0,2021-01-19
93,2021011903029484,GRDBL,45,17,10,172.0,1720.0,2021-01-19
94,2021011903029220,GRDBL,43,21,446,170.0,75820.0,2021-01-19
95,2021011903029219,GRDBL,49,21,854,170.0,145180.0,2021-01-19
96,2021011903029218,GRDBL,51,21,200,171.0,34200.0,2021-01-19
97,2021011903029497,HIDCL,39,5,585,327.0,191295.0,2021-01-19
98,2021011903029496,HIDCL,21,5,50,327.0,16350.0,2021-01-19
99,2021011903029495,HIDCL,13,5,50,327.0,16350.0,2021-01-19
100,2021011903029494,HIDCL,58,5,40,327.0,13080.0,2021-01-19
101,2021011903029493,HIDCL,58,5,51,328.0,16728.0,2021-01-19
102,2021011903029482,HIDCL,58,3,"2,449",328.0,803272.0,2021-01-19
103,2021011903029059,HIDCL,17,3,"1,000",329.0,329000.0,2021-01-19
104,2021011903029058,HIDCL,41,3,"1,000",329.0,329000.0,2021-01-19
105,2021011903029057,HIDCL,41,3,"1,000",329.0,329000.0,2021-01-19
106,2021011903029056,HIDCL,46,3,50,329.0,16450.0,2021-01-19
107,2021011903029055,HIDCL,10,3,200,329.0,65800.0,2021-01-19
108,2021011903029054,HIDCL,41,3,500,329.0,164500.0,2021-01-19
109,2021011903029065,HIDCL,59,3,500,328.0,164000.0,2021-01-19
110,2021011903029064,HIDCL,36,3,500,328.0,164000.0,2021-01-19
111,2021011903029063,HIDCL,57,3,500,328.0,164000.0,2021-01-19
112,2021011903029062,HIDCL,39,3,"1,000",328.0,328000.0,2021-01-19
113,2021011903029061,HIDCL,46,3,"1,000",328.0,328000.0,2021-01-19
114,2021011903029060,HIDCL,7,3,200,328.0,65600.0,2021-01-19
115,2021011903029071,HIDCL,45,3,100,328.0,32800.0,2021-01-19
116,2021011903029070,HIDCL,42,3,40,328.0,13120.0,2021-01-19
117,2021011903029069,HIDCL,53,3,"1,000",328.0,328000.0,2021-01-19
118,2021011903029068,HIDCL,45,3,50,328.0,16400.0,2021-01-19
119,2021011903029067,HIDCL,43,3,50,328.0,16400.0,2021-01-19
120,2021011903029066,HIDCL,1,3,100,328.0,32800.0,2021-01-19
121,2021011903029243,HIDCL,22,3,410,328.0,134480.0,2021-01-19
122,2021011903029242,HIDCL,58,3,100,328.0,32800.0,2021-01-19
123,2021011903029195,HIDCL,59,58,300,327.0,98100.0,2021-01-19
124,2021011903029177,HIDCL,59,35,35,327.0,11445.0,2021-01-19
125,2021011903029171,HIDCL,10,3,200,328.0,65600.0,2021-01-19
126,2021011903029096,HIDCL,45,3,200,328.0,65600.0,2021-01-19
127,2021011903029334,HIDCL,49,3,"1,000",328.0,328000.0,2021-01-19
128,2021011903029331,HIDCL,58,57,60,327.0,19620.0,2021-01-19
129,2021011903029330,HIDCL,56,57,120,327.0,39240.0,2021-01-19
130,2021011903029329,HIDCL,59,57,20,327.0,6540.0,2021-01-19
131,2021011903029303,HIDCL,58,3,100,328.0,32800.0,2021-01-19
132,2021011903029244,HIDCL,57,3,300,328.0,98400.0,2021-01-19
133,2021011903029157,ICFC,32,13,30,311.0,9330.0,2021-01-19
134,2021011903029156,ICFC,32,41,70,310.0,21700.0,2021-01-19
135,2021011903029377,ILBS,36,34,40,1370.0,54800.0,2021-01-19
136,2021011903029376,ILBS,52,34,10,1370.0,13700.0,2021-01-19
137,2021011903029375,ILBS,57,34,100,1371.0,137100.0,2021-01-19
138,2021011903029374,ILBS,34,34,50,1385.0,69250.0,2021-01-19
139,2021011903029485,JBBL,54,16,10,226.0,2260.0,2021-01-19
140,2021011903029238,JBBL,49,35,812,224.0,181888.0,2021-01-19
141,2021011903029191,JBBL,41,35,400,225.0,90000.0,2021-01-19
142,2021011903029473,JFL,37,50,283,301.0,85183.0,2021-01-19
143,2021011903029472,JFL,37,58,70,301.0,21070.0,2021-01-19
144,2021011903029471,JFL,37,32,20,301.0,6020.0,2021-01-19
145,2021011903029470,JFL,37,42,27,301.0,8127.0,2021-01-19
146,2021011903029469,JFL,37,21,600,301.0,180600.0,2021-01-19
147,2021011903029295,JFL,39,42,113,301.0,34013.0,2021-01-19
148,2021011903029294,JFL,39,32,10,301.0,3010.0,2021-01-19
149,2021011903029293,JFL,39,49,377,301.0,113477.0,2021-01-19
150,2021011903029276,JFL,52,49,20,301.0,6020.0,2021-01-19
151,2021011903029480,KMCDB,29,43,50,1166.0,58300.0,2021-01-19
152,2021011903029479,KMCDB,13,43,10,1166.0,11660.0,2021-01-19
153,2021011903029335,KMCDB,25,29,10,1167.0,11670.0,2021-01-19
154,2021011903029187,KRBL,42,38,60,154.0,9240.0,2021-01-19
155,2021011903029433,KSBBL,17,41,100,288.0,28800.0,2021-01-19
156,2021011903029428,KSBBL,45,35,102,287.0,29274.0,2021-01-19
157,2021011903029422,KSBBL,20,21,300,287.0,86100.0,2021-01-19
158,2021011903029280,KSBBL,20,49,300,287.0,86100.0,2021-01-19
159,2021011903029227,KSBBL,8,58,50,286.0,14300.0,2021-01-19
160,2021011903029161,KSBBL,11,49,50,287.0,14350.0,2021-01-19
161,2021011903029073,KSBBL,57,49,200,287.0,57400.0,2021-01-19
162,2021011903029072,KSBBL,51,49,50,287.0,14350.0,2021-01-19
163,2021011903029085,KSBBL,42,49,100,287.0,28700.0,2021-01-19
164,2021011903029078,KSBBL,20,49,200,287.0,57400.0,2021-01-19
165,2021011903029077,KSBBL,21,49,100,287.0,28700.0,2021-01-19
166,2021011903029076,KSBBL,34,49,100,287.0,28700.0,2021-01-19
167,2021011903029075,KSBBL,45,49,200,287.0,57400.0,2021-01-19
168,2021011903029074,KSBBL,49,49,500,287.0,143500.0,2021-01-19
169,2021011903029288,LBBL,5,21,90,240.0,21600.0,2021-01-19
170,2021011903029292,LLBS,50,40,10,1590.0,15900.0,2021-01-19
171,2021011903029257,LLBS,50,18,250,1580.0,395000.0,2021-01-19
172,2021011903029256,LLBS,50,38,50,1580.0,79000.0,2021-01-19
173,2021011903029255,LLBS,50,41,10,1579.0,15790.0,2021-01-19
174,2021011903029254,LLBS,50,20,387,1579.0,611073.0,2021-01-19
175,2021011903029446,MERO,26,34,100,1029.0,102900.0,2021-01-19
176,2021011903029413,MERO,32,34,10,1029.0,10290.0,2021-01-19
177,2021011903029163,MERO,39,34,100,1029.0,102900.0,2021-01-19
178,2021011903029162,MERO,45,34,100,1029.0,102900.0,2021-01-19
179,2021011903029531,MFIL,58,4,250,435.0,108750.0,2021-01-19
180,2021011903029525,MFIL,58,41,10,436.0,4360.0,2021-01-19
181,2021011903029465,MFIL,58,48,560,433.0,242480.0,2021-01-19
182,2021011903029302,MFIL,57,48,850,433.0,368050.0,2021-01-19
183,2021011903029301,MFIL,38,48,150,434.0,65100.0,2021-01-19
184,2021011903029300,MFIL,43,48,440,434.0,190960.0,2021-01-19
185,2021011903029235,MFIL,38,41,300,436.0,130800.0,2021-01-19
186,2021011903029234,MFIL,38,41,300,436.0,130800.0,2021-01-19
187,2021011903029233,MFIL,38,34,100,436.0,43600.0,2021-01-19
188,2021011903029504,MLBBL,36,58,10,1470.0,14700.0,2021-01-19
189,2021011903029380,MLBBL,53,49,20,1465.0,29300.0,2021-01-19
190,2021011903029529,MMFDB,21,32,200,1335.0,267000.0,2021-01-19
191,2021011903029476,MMFDB,21,34,200,1330.0,266000.0,2021-01-19
192,2021011903029427,MMFDB,57,32,100,1335.0,133500.0,2021-01-19
193,2021011903029312,MMFDB,21,32,300,1335.0,400500.0,2021-01-19
194,2021011903029447,MNBBL,35,16,150,393.0,58950.0,2021-01-19
195,2021011903029310,MNBBL,35,58,362,393.0,142266.0,2021-01-19
196,2021011903029309,MNBBL,35,3,300,393.0,117900.0,2021-01-19
197,2021011903029533,MPFL,51,43,35,172.0,6020.0,2021-01-19
198,2021011903029080,MPFL,29,43,130,172.0,22360.0,2021-01-19
199,2021011903029079,MPFL,29,41,100,172.0,17200.0,2021-01-19
200,2021011903029426,MSLB,26,21,50,1805.0,90250.0,2021-01-19
201,2021011903029164,MSLB,11,21,10,1805.0,18050.0,2021-01-19
202,2021011903029217,NABBC,28,28,"6,732",679.0,4571028.0,2021-01-19
203,2021011903029216,NABBC,22,28,50,679.0,33950.0,2021-01-19
204,2021011903029215,NABBC,52,28,100,679.0,67900.0,2021-01-19
205,2021011903029214,NABBC,37,28,100,679.0,67900.0,2021-01-19
206,2021011903029213,NABBC,45,28,200,679.0,135800.0,2021-01-19
207,2021011903029212,NABBC,58,28,10,679.0,6790.0,2021-01-19
208,2021011903029205,NABBC,41,28,500,679.0,339500.0,2021-01-19
209,2021011903029204,NABBC,56,28,10,679.0,6790.0,2021-01-19
210,2021011903029203,NABBC,22,28,200,679.0,135800.0,2021-01-19
211,2021011903029202,NABBC,57,28,100,679.0,67900.0,2021-01-19
212,2021011903029201,NABBC,45,28,20,679.0,13580.0,2021-01-19
213,2021011903029211,NABBC,10,28,100,679.0,67900.0,2021-01-19
214,2021011903029210,NABBC,50,28,50,679.0,33950.0,2021-01-19
215,2021011903029209,NABBC,20,28,200,679.0,135800.0,2021-01-19
216,2021011903029208,NABBC,6,28,100,679.0,67900.0,2021-01-19
217,2021011903029207,NABBC,21,28,20,679.0,13580.0,2021-01-19
218,2021011903029206,NABBC,1,28,200,679.0,135800.0,2021-01-19
219,2021011903029432,NEF,35,21,"1,483",10.88,16135.04,2021-01-19
220,2021011903029502,NLBBL,8,50,500,1290.0,645000.0,2021-01-19
221,2021011903029501,NLBBL,16,50,64,1290.0,82560.0,2021-01-19
222,2021011903029500,NLBBL,45,50,10,1290.0,12900.0,2021-01-19
223,2021011903029522,NLIC,40,49,94,2689.0,252766.0,2021-01-19
224,2021011903029521,NLIC,26,49,26,2689.0,69914.0,2021-01-19
225,2021011903029491,NLIC,26,11,24,2689.0,64536.0,2021-01-19
226,2021011903029478,NLIC,43,45,25,2690.0,67250.0,2021-01-19
227,2021011903029420,NLIC,46,37,20,2690.0,53800.0,2021-01-19
228,2021011903029416,NLIC,59,55,7,2689.0,18823.0,2021-01-19
229,2021011903029098,NLIC,58,36,40,2689.0,107560.0,2021-01-19
230,2021011903029093,NLIC,17,36,30,2689.0,80670.0,2021-01-19
231,2021011903029092,NLIC,57,36,650,2689.0,1747850.0,2021-01-19
232,2021011903029200,NLIC,34,44,10,2690.0,26900.0,2021-01-19
233,2021011903029199,NLIC,34,47,90,2689.0,242010.0,2021-01-19
234,2021011903029196,NLIC,42,47,10,2689.0,26890.0,2021-01-19
235,2021011903029175,NLIC,29,42,50,2687.0,134350.0,2021-01-19
236,2021011903029174,NLIC,58,36,20,2689.0,53780.0,2021-01-19
237,2021011903029168,NLIC,47,36,100,2689.0,268900.0,2021-01-19
238,2021011903029297,NLIC,32,56,118,2689.0,317302.0,2021-01-19
239,2021011903029290,NLIC,32,57,20,2689.0,53780.0,2021-01-19
240,2021011903029284,NLIC,41,44,50,2690.0,134500.0,2021-01-19
241,2021011903029245,NLIC,32,43,62,2687.0,166594.0,2021-01-19
242,2021011903029224,NLIC,6,56,40,2687.0,107480.0,2021-01-19
243,2021011903029223,NLIC,18,56,10,2687.0,26870.0,2021-01-19
244,2021011903029370,NLIC,32,38,10,2690.0,26900.0,2021-01-19
245,2021011903029369,NLIC,32,56,100,2690.0,269000.0,2021-01-19
246,2021011903029368,NLIC,32,44,122,2690.0,328180.0,2021-01-19
247,2021011903029367,NLIC,32,57,247,2689.0,664183.0,2021-01-19
248,2021011903029299,NLIC,38,56,22,2688.0,59136.0,2021-01-19
249,2021011903029298,NLIC,37,56,20,2689.0,53780.0,2021-01-19
250,2021011903029415,NLIC,59,52,50,2689.0,134450.0,2021-01-19
251,2021011903029385,NLIC,59,52,43,2689.0,115627.0,2021-01-19
252,2021011903029384,NLIC,43,52,10,2689.0,26890.0,2021-01-19
253,2021011903029383,NLIC,32,52,100,2689.0,268900.0,2021-01-19
254,2021011903029382,NLIC,21,52,10,2689.0,26890.0,2021-01-19
255,2021011903029371,NLIC,32,37,21,2690.0,56490.0,2021-01-19
256,2021011903029365,NLICL,57,57,100,1070.0,107000.0,2021-01-19
257,2021011903029364,NLICL,57,57,100,1070.0,107000.0,2021-01-19
258,2021011903029271,NMB50,56,47,100,11.21,1121.0,2021-01-19
259,2021011903029258,NMFBS,32,17,20,2434.0,48680.0,2021-01-19
260,2021011903029532,NRIC,34,32,50,1493.0,74650.0,2021-01-19
261,2021011903029505,NRIC,50,32,30,1491.0,44730.0,2021-01-19
262,2021011903029483,NRIC,45,32,100,1493.0,149300.0,2021-01-19
263,2021011903029466,NRIC,19,32,50,1493.0,74650.0,2021-01-19
264,2021011903029464,NRIC,29,32,10,1493.0,14930.0,2021-01-19
265,2021011903029460,NRIC,50,59,130,1491.0,193830.0,2021-01-19
266,2021011903029115,NRIC,48,48,100,1499.0,149900.0,2021-01-19
267,2021011903029114,NRIC,26,48,90,1499.0,134910.0,2021-01-19
268,2021011903029101,NRIC,21,47,50,1500.0,75000.0,2021-01-19
269,2021011903029081,NRIC,57,47,100,1500.0,150000.0,2021-01-19
270,2021011903029121,NRIC,44,48,20,1498.0,29960.0,2021-01-19
271,2021011903029120,NRIC,43,48,160,1498.0,239680.0,2021-01-19
272,2021011903029119,NRIC,58,48,29,1499.0,43471.0,2021-01-19
273,2021011903029118,NRIC,7,48,50,1499.0,74950.0,2021-01-19
274,2021011903029117,NRIC,14,48,40,1499.0,59960.0,2021-01-19
275,2021011903029116,NRIC,7,48,50,1499.0,74950.0,2021-01-19
276,2021011903029127,NRIC,21,48,11,1497.0,16467.0,2021-01-19
277,2021011903029126,NRIC,44,48,10,1497.0,14970.0,2021-01-19
278,2021011903029125,NRIC,16,48,500,1498.0,749000.0,2021-01-19
279,2021011903029124,NRIC,5,48,10,1498.0,14980.0,2021-01-19
280,2021011903029123,NRIC,56,48,10,1498.0,14980.0,2021-01-19
281,2021011903029122,NRIC,47,48,20,1498.0,29960.0,2021-01-19
282,2021011903029197,NRIC,52,48,25,1498.0,37450.0,2021-01-19
283,2021011903029188,NRIC,28,48,40,1498.0,59920.0,2021-01-19
284,2021011903029179,NRIC,38,48,50,1498.0,74900.0,2021-01-19
285,2021011903029178,NRIC,13,48,100,1498.0,149800.0,2021-01-19
286,2021011903029173,NRIC,29,48,200,1498.0,299600.0,2021-01-19
287,2021011903029165,NRIC,41,48,100,1498.0,149800.0,2021-01-19
288,2021011903029267,NRIC,21,48,500,1498.0,749000.0,2021-01-19
289,2021011903029251,NRIC,26,48,100,1498.0,149800.0,2021-01-19
290,2021011903029231,NRIC,33,48,10,1498.0,14980.0,2021-01-19
291,2021011903029230,NRIC,51,48,20,1498.0,29960.0,2021-01-19
292,2021011903029229,NRIC,52,48,70,1498.0,104860.0,2021-01-19
293,2021011903029226,NRIC,29,48,125,1498.0,187250.0,2021-01-19
294,2021011903029313,NRIC,21,37,469,1497.0,702093.0,2021-01-19
295,2021011903029307,NRIC,41,48,20,1498.0,29960.0,2021-01-19
296,2021011903029291,NRIC,49,48,100,1498.0,149800.0,2021-01-19
297,2021011903029282,NRIC,56,48,50,1498.0,74900.0,2021-01-19
298,2021011903029270,NRIC,38,48,110,1498.0,164780.0,2021-01-19
299,2021011903029268,NRIC,21,46,20,1497.0,29940.0,2021-01-19
300,2021011903029319,NRIC,38,37,60,1496.0,89760.0,2021-01-19
301,2021011903029318,NRIC,42,37,60,1496.0,89760.0,2021-01-19
302,2021011903029317,NRIC,57,37,20,1497.0,29940.0,2021-01-19
303,2021011903029316,NRIC,25,37,20,1497.0,29940.0,2021-01-19
304,2021011903029315,NRIC,41,37,100,1497.0,149700.0,2021-01-19
305,2021011903029314,NRIC,29,37,50,1497.0,74850.0,2021-01-19
306,2021011903029325,NRIC,52,37,86,1496.0,128656.0,2021-01-19
307,2021011903029324,NRIC,53,37,50,1496.0,74800.0,2021-01-19
308,2021011903029323,NRIC,52,37,10,1496.0,14960.0,2021-01-19
309,2021011903029322,NRIC,48,37,20,1496.0,29920.0,2021-01-19
310,2021011903029321,NRIC,25,37,20,1496.0,29920.0,2021-01-19
311,2021011903029320,NRIC,44,37,90,1496.0,134640.0,2021-01-19
312,2021011903029341,NRIC,50,32,50,1495.0,74750.0,2021-01-19
313,2021011903029340,NRIC,44,32,100,1495.0,149500.0,2021-01-19
314,2021011903029339,NRIC,47,32,50,1495.0,74750.0,2021-01-19
315,2021011903029338,NRIC,49,32,11,1495.0,16445.0,2021-01-19
316,2021011903029337,NRIC,52,32,214,1496.0,320144.0,2021-01-19
317,2021011903029333,NRIC,45,48,24,1498.0,35952.0,2021-01-19
318,2021011903029347,NRIC,57,32,100,1495.0,149500.0,2021-01-19
319,2021011903029346,NRIC,21,32,50,1495.0,74750.0,2021-01-19
320,2021011903029345,NRIC,49,32,100,1495.0,149500.0,2021-01-19
321,2021011903029344,NRIC,16,32,100,1495.0,149500.0,2021-01-19
322,2021011903029343,NRIC,11,32,10,1495.0,14950.0,2021-01-19
323,2021011903029342,NRIC,32,32,200,1495.0,299000.0,2021-01-19
324,2021011903029353,NRIC,14,32,450,1493.0,671850.0,2021-01-19
325,2021011903029352,NRIC,32,32,900,1494.0,1344600.0,2021-01-19
326,2021011903029351,NRIC,34,32,10,1494.0,14940.0,2021-01-19
327,2021011903029350,NRIC,21,32,10,1494.0,14940.0,2021-01-19
328,2021011903029349,NRIC,26,32,50,1494.0,74700.0,2021-01-19
329,2021011903029348,NRIC,25,32,200,1495.0,299000.0,2021-01-19
330,2021011903029359,NRIC,36,32,200,1493.0,298600.0,2021-01-19
331,2021011903029358,NRIC,52,32,100,1493.0,149300.0,2021-01-19
332,2021011903029357,NRIC,36,32,600,1493.0,895800.0,2021-01-19
333,2021011903029356,NRIC,51,32,10,1493.0,14930.0,2021-01-19
334,2021011903029355,NRIC,49,32,20,1493.0,29860.0,2021-01-19
335,2021011903029354,NRIC,57,32,20,1493.0,29860.0,2021-01-19
336,2021011903029410,NRIC,52,32,50,1493.0,74650.0,2021-01-19
337,2021011903029366,NRIC,14,32,100,1493.0,149300.0,2021-01-19
338,2021011903029363,NRIC,26,32,100,1493.0,149300.0,2021-01-19
339,2021011903029362,NRIC,1,32,500,1493.0,746500.0,2021-01-19
340,2021011903029361,NRIC,58,32,165,1493.0,246345.0,2021-01-19
341,2021011903029360,NRIC,59,32,100,1493.0,149300.0,2021-01-19
342,2021011903029459,NRIC,50,59,100,1491.0,149100.0,2021-01-19
343,2021011903029458,NRIC,59,59,50,1492.0,74600.0,2021-01-19
344,2021011903029457,NRIC,1,59,10,1492.0,14920.0,2021-01-19
345,2021011903029444,NRIC,52,32,40,1493.0,59720.0,2021-01-19
346,2021011903029421,NRIC,6,32,25,1493.0,37325.0,2021-01-19
347,2021011903029412,NRIC,33,32,40,1493.0,59720.0,2021-01-19
348,2021011903029222,NRN,22,5,100,365.0,36500.0,2021-01-19
349,2021011903029194,NRN,22,56,100,365.0,36500.0,2021-01-19
350,2021011903029159,NRN,50,22,10,365.0,3650.0,2021-01-19
351,2021011903029095,NRN,57,58,10,366.0,3660.0,2021-01-19
352,2021011903029094,NRN,57,32,10,366.0,3660.0,2021-01-19
353,2021011903029503,NTC,57,56,50,1340.0,67000.0,2021-01-19
354,2021011903029411,NTC,41,56,50,1340.0,67000.0,2021-01-19
355,2021011903029296,NTC,51,3,30,1339.0,40170.0,2021-01-19
356,2021011903029232,NTC,53,51,100,1340.0,134000.0,2021-01-19
357,2021011903029185,NTC,34,51,900,1340.0,1206000.0,2021-01-19
358,2021011903029184,NTC,34,38,100,1340.0,134000.0,2021-01-19
359,2021011903029183,NTC,34,59,150,1340.0,201000.0,2021-01-19
360,2021011903029182,NTC,34,58,"1,500",1340.0,2010000.0,2021-01-19
361,2021011903029181,NTC,34,3,100,1339.0,133900.0,2021-01-19
362,2021011903029180,NTC,34,3,250,1339.0,334750.0,2021-01-19
363,2021011903029091,NTC,54,3,100,1339.0,133900.0,2021-01-19
364,2021011903029443,NUBL,39,55,100,1493.0,149300.0,2021-01-19
365,2021011903029468,OHL,45,57,50,488.0,24400.0,2021-01-19
366,2021011903029467,OHL,41,57,50,489.0,24450.0,2021-01-19
367,2021011903029198,PFL,39,41,10,214.0,2140.0,2021-01-19
368,2021011904000016,PLI,34,21,10,359.0,3590.0,2021-01-19
369,2021011904000015,PLI,34,22,10,359.0,3590.0,2021-01-19
370,2021011904000014,PLI,34,35,10,359.0,3590.0,2021-01-19
371,2021011904000013,PLI,34,53,10,359.0,3590.0,2021-01-19
372,2021011904000012,PLI,34,44,10,359.0,3590.0,2021-01-19
373,2021011904000011,PLI,34,16,10,359.0,3590.0,2021-01-19
374,2021011904000004,PLI,48,50,10,351.0,3510.0,2021-01-19
375,2021011904000003,PLI,59,42,10,345.0,3450.0,2021-01-19
376,2021011904000002,PLI,48,45,10,339.0,3390.0,2021-01-19
377,2021011904000001,PLI,48,17,10,333.0,3330.0,2021-01-19
378,2021011904000010,PLI,34,16,10,359.0,3590.0,2021-01-19
